"";"be";"response";"ncomp";"rmse";"r_squared";"smpl";"model";"rmse_sd"
"289";"HEG";"EVENESS";1;0,0821365898859559;0,335099548049057;3;"Model_2_LUI";0,936517445738654
"290";"HEG";"EVENESS";1;0,0796721027025717;0,520599253475401;3;"Model_3_RELUI";0,908417481456679
"291";"HEG";"EVENESS";1;0,0834615247792006;0,243685939294878;5;"Model_2_LUI";0,951624289639946
"292";"HEG";"EVENESS";3;0,0769568362197666;0,466680640024998;1;"Model_3_RELUI";0,877458143669377
"293";"HEG";"EVENESS";1;0,0736551083113863;0,350909487640565;2;"Model_3_RELUI";0,83981200092625
"294";"HEG";"EVENESS";1;0,0736551083113863;0,350909487640565;2;"Model_1_RE";0,83981200092625
"295";"HEG";"EVENESS";3;0,0794649010191633;0,380119762709771;4;"Model_3_RELUI";0,906054977832316
"296";"HEG";"EVENESS";3;0,0741648287166464;0,425400783039132;5;"Model_3_RELUI";0,845623808460966
"297";"HEG";"EVENESS";2;0,0800345917736668;0,469980606542968;4;"Model_0_RE";0,91255056440353
"298";"HEG";"EVENESS";1;0,0796721027025717;0,520599253475401;3;"Model_1_RE";0,908417481456679
"299";"HEG";"EVENESS";1;0,078019517283681;0,567229946310866;5;"Model_1_RE";0,889574782027431
"300";"HEG";"EVENESS";2;0,0795056497581616;0,445308539124472;5;"Model_0_RE";0,90651959299368
"301";"HEG";"SHANNON";3;0,364838779198186;0,638412322734389;3;"Model_5_RECLIMALUI";0,772409192386551
"302";"HEG";"SHANNON";2;0,317522798124129;0,685839580967703;1;"Model_4_CLIMALUI";0,672235359964708
"303";"HEG";"SHANNON";2;0,317317728788999;0,63554205515401;2;"Model_4_CLIMALUI";0,671801202609287
"304";"HEG";"SHANNON";3;0,295198321700303;0,688966723347568;1;"Model_5_RECLIMALUI";0,624971659425865
"305";"HEG";"SHANNON";3;0,339911449561855;0,59815949801871;2;"Model_5_RECLIMALUI";0,71963492701085
"306";"HEG";"SHANNON";1;0,358538322906924;0,558508331629925;1;"Model_2_LUI";0,759070340726387
"307";"HEG";"SHANNON";3;0,355707070282473;0,595797970830765;4;"Model_5_RECLIMALUI";0,753076225852138
"308";"HEG";"SHANNON";3;0,331380538873255;0,68964971067499;1;"Model_0_RE";0,701573925245125
"309";"HEG";"SHANNON";2;0,376436939422429;0,500557211385264;2;"Model_0_RE";0,796963943917256
"310";"HEG";"SHANNON";1;0,411867606212352;0,305759160488437;3;"Model_0_RE";0,871975083854372
"311";"HEG";"SHANNON";3;0,313088135187815;0,694271010084222;1;"Model_3_RELUI";0,662846625508701
"312";"HEG";"SHANNON";2;0,37345773863983;0,580209409075869;3;"Model_4_CLIMALUI";0,790656604342495
"313";"HEG";"SHANNON";1;0,347383855238497;0,404192145387189;4;"Model_4_CLIMALUI";0,735454941666543
"314";"HEG";"SHANNON";2;0,348997333484032;0,465619310760232;5;"Model_4_CLIMALUI";0,738870876319394
"315";"HEG";"SHANNON";2;0,404737479421877;0,390759766692749;4;"Model_1_RE";0,856879716284215
"316";"HEG";"SHANNON";1;0,397301176877947;0,432015743972843;2;"Model_2_LUI";0,841136136462677
"317";"HEG";"SHANNON";1;0,40427989542718;0,549752939557471;3;"Model_2_LUI";0,855910953904926
"318";"HEG";"SHANNON";1;0,367857587335481;0,542982457464564;4;"Model_2_LUI";0,778800385670398
"319";"HEG";"SHANNON";1;0,399748529087645;0,51326261975191;5;"Model_2_LUI";0,846317486285007
"320";"HEG";"SHANNON";1;0,40810498791434;0,30619367741266;4;"Model_0_RE";0,864009151704249
"321";"HEG";"SHANNON";3;0,365040113074715;0,588664403235737;2;"Model_3_RELUI";0,772835441310285
"322";"HEG";"SHANNON";2;0,377796782849846;0,447417796388351;3;"Model_3_RELUI";0,799842902030897
"323";"HEG";"SHANNON";2;0,38126188741448;0,38626382039295;4;"Model_3_RELUI";0,807178960506333
"324";"HEG";"SHANNON";3;0,332560906160791;0,615667119290762;1;"Model_1_RE";0,704072909989262
"325";"HEG";"SHANNON";2;0,376547660766584;0,577522652720598;2;"Model_1_RE";0,797198354810218
"326";"HEG";"SHANNON";1;0,382132635402212;0,445114034316148;3;"Model_1_RE";0,809022442582043
"327";"HEG";"SHANNON";3;0,396224951881385;0,509816448412773;5;"Model_1_RE";0,838857633935483
"328";"HEG";"SHANNON";3;0,377846085620787;0,457355061084602;5;"Model_3_RELUI";0,799947282145229
"329";"HEG";"SHANNON";2;0,367977300002302;0,615631536065571;5;"Model_5_RECLIMALUI";0,779053832314696
"330";"HEG";"SHANNON";2;0,40347882470846;0,629793833787003;5;"Model_0_RE";0,85421498729674
"331";"HEG";"SPECRICH";2;8,4893535116096;0,640288699085017;2;"Model_4_CLIMALUI";0,687816037051393
"332";"HEG";"SPECRICH";3;7,80254173071623;0,660274054189707;2;"Model_5_RECLIMALUI";0,632169849542738
"333";"HEG";"SPECRICH";3;8,01940657977148;0,617691417665502;3;"Model_5_RECLIMALUI";0,649740459701561
"334";"HEG";"SPECRICH";3;7,02852435231411;0,693921265479901;1;"Model_3_RELUI";0,569458176022087
"335";"HEG";"SPECRICH";1;8,40093045387135;0,516135550250667;1;"Model_0_RE";0,680651911176046
"336";"HEG";"SPECRICH";3;7,92311858490553;0,636607528334136;5;"Model_4_CLIMALUI";0,641939108638285
"337";"HEG";"SPECRICH";1;6,99345950584483;0,584751833490389;1;"Model_2_LUI";0,566617186575089
"338";"HEG";"SPECRICH";3;6,71951411186893;0,636790766454337;1;"Model_4_CLIMALUI";0,544421852737794
"339";"HEG";"SPECRICH";3;7,62762254920373;0,4697392164087;1;"Model_1_RE";0,617997719937384
"340";"HEG";"SPECRICH";3;8,27489580671397;0,658998668605287;3;"Model_4_CLIMALUI";0,670440456155306
"341";"HEG";"SPECRICH";3;6,91428604609696;0,70974013203731;4;"Model_4_CLIMALUI";0,560202472516008
"342";"HEG";"SPECRICH";3;6,2450267487389;0,77682505527383;1;"Model_5_RECLIMALUI";0,505978405036771
"343";"HEG";"SPECRICH";2;8,85039240815598;0,602567052164094;3;"Model_1_RE";0,717067774855024
"344";"HEG";"SPECRICH";2;9,72728919621283;0,451717290997014;4;"Model_1_RE";0,788114842554529
"345";"HEG";"SPECRICH";3;7,65042961454742;0,732655156271234;4;"Model_5_RECLIMALUI";0,619845571517603
"346";"HEG";"SPECRICH";3;7,56432951999069;0,636009714280774;5;"Model_5_RECLIMALUI";0,612869654476715
"347";"HEG";"SPECRICH";1;8,53755661714057;0,570193932330907;4;"Model_2_LUI";0,691721501581117
"348";"HEG";"SPECRICH";2;9,48959578746864;0,602188150351998;5;"Model_2_LUI";0,768856681351549
"349";"HEG";"SPECRICH";1;10,9521254381735;0,37583190040685;4;"Model_0_RE";0,887352317920609
"350";"HEG";"SPECRICH";2;8,56104318807768;0,557062746450401;2;"Model_3_RELUI";0,693624407394121
"351";"HEG";"SPECRICH";2;9,75775975158751;0,524955511947911;2;"Model_0_RE";0,790583597874461
"352";"HEG";"SPECRICH";2;9,92440960989262;0,532646172964125;3;"Model_0_RE";0,804085738521313
"353";"HEG";"SPECRICH";1;7,9237093388361;0,721497950541323;4;"Model_3_RELUI";0,641986972121275
"354";"HEG";"SPECRICH";2;10,2465246494334;0,49728177844689;5;"Model_0_RE";0,830183825927918
"355";"HEG";"SPECRICH";1;9,37093258316604;0,410905782346805;2;"Model_1_RE";0,759242468111916
"356";"HEG";"SPECRICH";3;8,48092960402179;0,671128845950269;3;"Model_3_RELUI";0,687133523509506
"357";"HEG";"SPECRICH";1;8,8882297227288;0,572945427214237;2;"Model_2_LUI";0,720133392481449
"358";"HEG";"SPECRICH";1;8,40730986735026;0,674029679139288;3;"Model_2_LUI";0,681168777730346
"359";"HEG";"SPECRICH";3;8,17593882474665;0,590656790612498;5;"Model_3_RELUI";0,662422861048418
"360";"HEG";"SPECRICH";3;9,55906693635887;0,424785499594367;5;"Model_1_RE";0,774485304338415
"361";"SEG";"biomass_g";3;142,352018230595;0,32053446092003;1;"Model_5_RECLIMALUI";0,831686406067786
"362";"SEG";"biomass_g";2;148,832946176353;0,272445907137598;1;"Model_4_CLIMALUI";0,869550988096122
"363";"SEG";"biomass_g";1;154,115517388175;0,35619470784395;3;"Model_4_CLIMALUI";0,900414215190246
"364";"SEG";"biomass_g";3;120,276477409784;0,392450060077346;2;"Model_5_RECLIMALUI";0,70271087459677
"365";"SEG";"biomass_g";2;151,683360473384;0,433376006744737;5;"Model_4_CLIMALUI";0,886204428292958
"366";"SEG";"biomass_g";1;127,444785552255;0,531952348884394;2;"Model_4_CLIMALUI";0,744591450023106
"367";"SEG";"biomass_g";2;155,256784362291;0,309281095122633;1;"Model_2_LUI";0,907082025312394
"368";"SEG";"biomass_g";1;145,363945267868;0,355427180842388;4;"Model_4_CLIMALUI";0,849283478480978
"369";"SEG";"biomass_g";1;163,302458987038;0,302516855299615;3;"Model_2_LUI";0,95408858198943
"370";"SEG";"biomass_g";1;145,06323297627;0,317311846755101;4;"Model_2_LUI";0,847526578029772
"371";"SEG";"biomass_g";3;142,705012234411;0,344594251880831;1;"Model_3_RELUI";0,833748760490621
"372";"SEG";"biomass_g";1;121,716390846;0,369132389560064;2;"Model_2_LUI";0,711123515637624
"373";"SEG";"biomass_g";2;157,085127194814;0,600176142158133;3;"Model_3_RELUI";0,917764050747239
"374";"SEG";"biomass_g";1;141,09438839021;0,344221375927387;4;"Model_3_RELUI";0,824338750199507
"375";"SEG";"biomass_g";2;147,718840910848;0,297813829982059;5;"Model_3_RELUI";0,863041869252808
"376";"SEG";"biomass_g";2;143,375850645167;0,337167450519655;1;"Model_1_RE";0,837668109115452
"377";"SEG";"biomass_g";1;136,430840891201;0,274486416516422;2;"Model_1_RE";0,797092146272235
"378";"SEG";"biomass_g";1;167,871114599161;0,341733913393558;3;"Model_1_RE";0,980780783574183
"379";"SEG";"biomass_g";1;141,398437514077;0,305635032819979;4;"Model_1_RE";0,826115145969936
"380";"SEG";"biomass_g";2;148,225186862892;0,315349604152152;5;"Model_1_RE";0,86600017676623
"381";"SEG";"biomass_g";2;154,030719427225;0,596409086906476;3;"Model_5_RECLIMALUI";0,899918786237001
"382";"SEG";"biomass_g";1;140,701757938154;0,415107416747296;4;"Model_5_RECLIMALUI";0,822044821292548
"383";"SEG";"biomass_g";2;147,718840910848;0,297813829982059;5;"Model_5_RECLIMALUI";0,863041869252808
"384";"SEG";"biomass_g";1;154,704095005316;0,516837539579048;5;"Model_2_LUI";0,903852958168228
"385";"SEG";"biomass_g";3;120,276477409784;0,392450060077346;2;"Model_3_RELUI";0,70271087459677
"386";"SEG";"biomass_g";2;142,429192511127;0,537565929932668;1;"Model_0_RE";0,832137293949914
"387";"SEG";"biomass_g";1;141,254430398916;0,34422703200598;2;"Model_0_RE";0,825273789721217
"388";"SEG";"biomass_g";3;160,517906966768;0,327040757754826;3;"Model_0_RE";0,937819939710712
"389";"SEG";"biomass_g";2;138,280658810389;0,429071423863866;4;"Model_0_RE";0,807899639107333
"390";"SEG";"biomass_g";1;162,381389820455;0,312035381421907;5;"Model_0_RE";0,948707269420651
"391";"SEG";"cover_bare_soil_pc";1;6,0263675840081;0,22497075232396;1;"Model_4_CLIMALUI";0,7540121910215
"392";"SEG";"cover_bare_soil_pc";1;5,51836643696436;0,307814677488082;1;"Model_2_LUI";0,690451670926387
"393";"SEG";"cover_bare_soil_pc";2;6,02513877334324;0,19122963148466;1;"Model_1_RE";0,753858443642363
"394";"SEG";"cover_bare_soil_pc";2;6,02513877334324;0,19122963148466;1;"Model_5_RECLIMALUI";0,753858443642363
"395";"SEG";"cover_bare_soil_pc";1;6,63796425718615;0,4578689397137;2;"Model_5_RECLIMALUI";0,830534464370405
"396";"SEG";"cover_bare_soil_pc";3;5,29558489765123;0,477573964423286;3;"Model_5_RECLIMALUI";0,662577500584971
"397";"SEG";"cover_bare_soil_pc";1;6,45759345777203;0,364871871999832;5;"Model_5_RECLIMALUI";0,80796667709778
"398";"SEG";"cover_bare_soil_pc";1;5,81192818938216;0,259866893403394;3;"Model_2_LUI";0,72718178024266
"399";"SEG";"cover_bare_soil_pc";1;5,34275126849273;0,460502218418929;4;"Model_2_LUI";0,668478902735597
"400";"SEG";"cover_bare_soil_pc";1;5,63170969083821;0,578706814790469;4;"Model_5_RECLIMALUI";0,704633048679997
"401";"SEG";"cover_bare_soil_pc";1;5,82740127030756;0,285875731504154;1;"Model_0_RE";0,729117754357709
"402";"SEG";"cover_bare_soil_pc";2;7,11972565032078;0,473828977065658;2;"Model_0_RE";0,890811896591925
"403";"SEG";"cover_bare_soil_pc";2;5,72764706927716;0,400459792645701;3;"Model_0_RE";0,716636623289282
"404";"SEG";"cover_bare_soil_pc";2;6,53617490562579;0,597402269560642;2;"Model_4_CLIMALUI";0,817798697604973
"405";"SEG";"cover_bare_soil_pc";2;5,67390670131018;0,445792721347309;3;"Model_4_CLIMALUI";0,709912690168339
"406";"SEG";"cover_bare_soil_pc";2;4,77356663480253;0,559331616939289;4;"Model_4_CLIMALUI";0,597263175058548
"407";"SEG";"cover_bare_soil_pc";1;7,43758680637663;0,408072440871937;5;"Model_4_CLIMALUI";0,930582319384305
"408";"SEG";"cover_bare_soil_pc";1;6,75639309652959;0,407398240863007;4;"Model_1_RE";0,845352144737339
"409";"SEG";"cover_bare_soil_pc";3;6,41123524827925;0,300142186513049;5;"Model_1_RE";0,802166391166957
"410";"SEG";"cover_bare_soil_pc";1;6,82950135949124;0,470390833855;2;"Model_2_LUI";0,854499366636608
"411";"SEG";"cover_bare_soil_pc";3;5,29558489765123;0,477573964423286;3;"Model_3_RELUI";0,662577500584971
"412";"SEG";"cover_bare_soil_pc";1;5,89006296553865;0,607342308402499;4;"Model_3_RELUI";0,736957913700079
"413";"SEG";"cover_bare_soil_pc";2;6,02513877334324;0,19122963148466;1;"Model_3_RELUI";0,753858443642363
"414";"SEG";"cover_bare_soil_pc";2;6,5632864798949;0,325939226838659;2;"Model_3_RELUI";0,821190866640752
"415";"SEG";"cover_bare_soil_pc";2;7,28874993540008;0,511500355247086;2;"Model_1_RE";0,911960021022085
"416";"SEG";"cover_bare_soil_pc";2;5,66453224261502;0,576131903450805;3;"Model_1_RE";0,708739768662666
"417";"SEG";"cover_bare_soil_pc";1;6,45759345777203;0,364871871999832;5;"Model_3_RELUI";0,80796667709778
"418";"SEG";"cover_bare_soil_pc";1;6,15350982427696;0,262079821857263;4;"Model_0_RE";0,769920082105161
"419";"SEG";"cover_bare_soil_pc";1;6,99192918109864;0,355621348121828;5;"Model_0_RE";0,87482214913299
"420";"SEG";"cover_bare_soil_pc";1;7,49684466107219;0,383524537531112;5;"Model_2_LUI";0,937996594108071
"421";"SEG";"cover_shrubs_pc";1;0,0953505872810884;0,279280829282381;1;"Model_0_RE";0,790897909528296
"422";"SEG";"cover_shrubs_pc";1;0,100302005711531;0,658538577489589;1;"Model_4_CLIMALUI";0,831968096902106
"423";"SEG";"cover_shrubs_pc";1;0,075450977938316;0,679729686110634;2;"Model_4_CLIMALUI";0,625837998746289
"424";"SEG";"cover_shrubs_pc";1;0,0657783666738525;0,877499252508491;4;"Model_5_RECLIMALUI";0,545607260301102
"425";"SEG";"cover_shrubs_pc";1;0,0818027492343387;0,589651380121884;1;"Model_5_RECLIMALUI";0,678523596004509
"426";"SEG";"cover_shrubs_pc";1;0,075071017475408;0,226568817940733;2;"Model_5_RECLIMALUI";0,622686367021867
"427";"SEG";"cover_shrubs_pc";3;0,0866677552159686;0,815327729745534;3;"Model_5_RECLIMALUI";0,718877024026624
"428";"SEG";"cover_shrubs_pc";1;0,0854158427992071;0,423510289910399;1;"Model_3_RELUI";0,708492872847666
"429";"SEG";"cover_shrubs_pc";1;0,075071017475408;0,226568817940733;2;"Model_3_RELUI";0,622686367021867
"430";"SEG";"cover_shrubs_pc";2;0,0725523298036009;0,4212930794208;2;"Model_0_RE";0,601794782909075
"431";"SEG";"cover_shrubs_pc";2;0,10232641254842;0,237811816553207;3;"Model_0_RE";0,848759804021957
"432";"SEG";"cover_shrubs_pc";1;0,0764747141209483;0,236308411602059;4;"Model_0_RE";0,634329512326226
"433";"SEG";"cover_shrubs_pc";1;0,0946113844338313;0,0874787039414;3;"Model_4_CLIMALUI";0,78476649489013
"434";"SEG";"cover_shrubs_pc";1;0,0764165297464933;0,19673351196029;4;"Model_4_CLIMALUI";0,633846894426999
"435";"SEG";"cover_shrubs_pc";1;0,0732428689302951;0,288644937095727;5;"Model_4_CLIMALUI";0,607522549956173
"436";"SEG";"cover_shrubs_pc";1;0,0657783666738525;0,877499252508491;4;"Model_1_RE";0,545607260301102
"437";"SEG";"cover_shrubs_pc";1;0,105070028147227;0,751410039729992;1;"Model_2_LUI";0,871517082225699
"438";"SEG";"cover_shrubs_pc";1;0,0686027863751059;0,626927437832153;2;"Model_2_LUI";0,569034778694529
"439";"SEG";"cover_shrubs_pc";1;0,103253135411437;0,504323160269541;3;"Model_2_LUI";0,856446627941686
"440";"SEG";"cover_shrubs_pc";1;0,0770586746890481;0,431809096627217;4;"Model_2_LUI";0,639173249588122
"441";"SEG";"cover_shrubs_pc";1;0,0749748860788418;0,296549339688731;5;"Model_2_LUI";0,621888992587663
"442";"SEG";"cover_shrubs_pc";1;0,101990266868934;0,359872436476965;1;"Model_1_RE";0,845971599745682
"443";"SEG";"cover_shrubs_pc";1;0,102878149727582;0,0403837994595113;3;"Model_3_RELUI";0,853336260172379
"444";"SEG";"cover_shrubs_pc";1;0,0657783666738525;0,877499252508491;4;"Model_3_RELUI";0,545607260301102
"445";"SEG";"cover_shrubs_pc";1;0,0741741041718973;0,202267481876354;5;"Model_3_RELUI";0,615246802389889
"446";"SEG";"cover_shrubs_pc";1;0,0741741041718973;0,202267481876354;5;"Model_1_RE";0,615246802389889
"447";"SEG";"cover_shrubs_pc";1;0,0754663157528291;0,00640283906238238;2;"Model_1_RE";0,625965220253581
"448";"SEG";"cover_shrubs_pc";1;0,102878149727582;0,0403837994595113;3;"Model_1_RE";0,853336260172379
"449";"SEG";"cover_shrubs_pc";1;0,0741741041718973;0,202267481876354;5;"Model_5_RECLIMALUI";0,615246802389889
"450";"SEG";"cover_shrubs_pc";1;0,0749470291346243;0,4043934589552;5;"Model_0_RE";0,621657929522655
"451";"SEG";"EVENESS";1;0,0765857260603985;0,473442589135481;3;"Model_4_CLIMALUI";0,925880833323509
"452";"SEG";"EVENESS";2;0,0620725657499315;0,502786351133663;1;"Model_2_LUI";0,750424417962041
"453";"SEG";"EVENESS";2;0,0710374688375751;0,42695886293383;3;"Model_5_RECLIMALUI";0,858805344388277
"454";"SEG";"EVENESS";1;0,0796011642103829;0,419547537018259;4;"Model_4_CLIMALUI";0,962335882204827
"455";"SEG";"EVENESS";3;0,0607652187777782;0,574714744732008;2;"Model_5_RECLIMALUI";0,734619286036208
"456";"SEG";"EVENESS";3;0,0588916741748724;0,532736877899139;1;"Model_3_RELUI";0,7119691248712
"457";"SEG";"EVENESS";1;0,0665748044500905;0,377077891683281;1;"Model_0_RE";0,804854097406969
"458";"SEG";"EVENESS";2;0,0720360348331522;0,527019917677725;5;"Model_4_CLIMALUI";0,870877477978606
"459";"SEG";"EVENESS";1;0,0594626762948953;0,555510097205385;1;"Model_4_CLIMALUI";0,718872237839006
"460";"SEG";"EVENESS";1;0,0750082552217238;0,316894771522516;2;"Model_4_CLIMALUI";0,90681004703229
"461";"SEG";"EVENESS";1;0,0674967636513632;0,2897704783177;1;"Model_1_RE";0,816000095460072
"462";"SEG";"EVENESS";1;0,0825376056348228;0,262513441504707;2;"Model_1_RE";0,997835902547023
"463";"SEG";"EVENESS";3;0,0588916741748724;0,532736877899139;1;"Model_5_RECLIMALUI";0,7119691248712
"464";"SEG";"EVENESS";3;0,0750083470700427;0,406147929927952;3;"Model_1_RE";0,906811157429781
"465";"SEG";"EVENESS";2;0,0812228661044227;0,362871901631648;4;"Model_1_RE";0,981941398510459
"466";"SEG";"EVENESS";3;0,0795709403546923;0,314032400846508;4;"Model_5_RECLIMALUI";0,961970491809873
"467";"SEG";"EVENESS";3;0,0709712351890371;0,511666464138849;5;"Model_5_RECLIMALUI";0,858004614685015
"468";"SEG";"EVENESS";1;0,0759341067420615;0,244378218701615;3;"Model_2_LUI";0,91800310115974
"469";"SEG";"EVENESS";1;0,0804147910570687;0,534609209733227;4;"Model_2_LUI";0,97217219951322
"470";"SEG";"EVENESS";1;0,0826120464743644;0,291678002565643;5;"Model_2_LUI";0,998735852839245
"471";"SEG";"EVENESS";3;0,0615720442056367;0,556697832055389;2;"Model_3_RELUI";0,744373377796115
"472";"SEG";"EVENESS";2;0,0778184732711161;0,413073866928627;2;"Model_0_RE";0,940784093675657
"473";"SEG";"EVENESS";1;0,0788700918339896;0,229299373348614;3;"Model_0_RE";0,953497604683752
"474";"SEG";"EVENESS";2;0,0776889754806111;0,490192478682495;4;"Model_0_RE";0,939218534029572
"475";"SEG";"EVENESS";1;0,0783212071530035;0,226032697449687;5;"Model_0_RE";0,946861879830413
"476";"SEG";"EVENESS";1;0,0744321697442447;0,326204020471541;2;"Model_2_LUI";0,899845478967305
"477";"SEG";"EVENESS";2;0,0710374688375751;0,42695886293383;3;"Model_3_RELUI";0,858805344388277
"478";"SEG";"EVENESS";2;0,0797474545026055;0,369714794198598;4;"Model_3_RELUI";0,964104454295707
"479";"SEG";"EVENESS";2;0,0753630550115147;0,270518260413177;5;"Model_1_RE";0,911099388426998
"480";"SEG";"EVENESS";3;0,0728527402410415;0,457085128485006;5;"Model_3_RELUI";0,88075101346014
"481";"SEG";"SHANNON";2;0,324709109071263;0,480004549156744;4;"Model_4_CLIMALUI";0,904864545689333
"482";"SEG";"SHANNON";3;0,310914542098402;0,483424534962407;4;"Model_5_RECLIMALUI";0,866423324829897
"483";"SEG";"SHANNON";3;0,285578304406003;0,588343070791224;5;"Model_5_RECLIMALUI";0,795819012944154
"484";"SEG";"SHANNON";3;0,253284544746539;0,488352745814931;1;"Model_3_RELUI";0,70582622448669
"485";"SEG";"SHANNON";3;0,267856398617373;0,474816324808661;2;"Model_3_RELUI";0,746433505170614
"486";"SEG";"SHANNON";2;0,296150885508508;0,261902117692518;1;"Model_0_RE";0,825281548884228
"487";"SEG";"SHANNON";2;0,26326058320541;0,421730235726574;1;"Model_4_CLIMALUI";0,733626379319687
"488";"SEG";"SHANNON";2;0,28242794827226;0,564882825459032;2;"Model_4_CLIMALUI";0,78703993809814
"489";"SEG";"SHANNON";3;0,275479798143023;0,413609284263107;3;"Model_4_CLIMALUI";0,76767757795969
"490";"SEG";"SHANNON";2;0,325276878236478;0,483851793168976;5;"Model_0_RE";0,906446743950442
"491";"SEG";"SHANNON";2;0,255824434263171;0,47104849211678;1;"Model_5_RECLIMALUI";0,712904116388589
"492";"SEG";"SHANNON";3;0,227123207907756;0,595391729083513;2;"Model_5_RECLIMALUI";0,632922614726685
"493";"SEG";"SHANNON";3;0,277012129546022;0,507964005191439;3;"Model_5_RECLIMALUI";0,771947714891747
"494";"SEG";"SHANNON";1;0,266696627124731;0,497314321448972;1;"Model_2_LUI";0,743201578269043
"495";"SEG";"SHANNON";2;0,292453960172545;0,476195520221172;2;"Model_2_LUI";0,814979353561956
"496";"SEG";"SHANNON";2;0,319016236200887;0,515826682929506;3;"Model_2_LUI";0,889000257686284
"497";"SEG";"SHANNON";1;0,336743117707853;0,424276359615237;4;"Model_2_LUI";0,93839963125843
"498";"SEG";"SHANNON";1;0,329640024029569;0,568126108603914;5;"Model_2_LUI";0,918605491042983
"499";"SEG";"SHANNON";1;0,291457660787765;0,419223809951542;1;"Model_1_RE";0,812202973211067
"500";"SEG";"SHANNON";1;0,340294914479713;0,400822532443569;2;"Model_0_RE";0,948297397851864
"501";"SEG";"SHANNON";2;0,299034125107996;0,451232445989705;3;"Model_0_RE";0,833316251999784
"502";"SEG";"SHANNON";3;0,333970718413336;0,480326459334014;4;"Model_0_RE";0,930673806025875
"503";"SEG";"SHANNON";2;0,345419682703082;0,574251286928044;5;"Model_1_RE";0,9625785527091
"504";"SEG";"SHANNON";1;0,323652378933567;0,403052077331372;2;"Model_1_RE";0,901919763392658
"505";"SEG";"SHANNON";3;0,298530096748091;0,477883925189961;5;"Model_4_CLIMALUI";0,831911679783734
"506";"SEG";"SHANNON";2;0,334103911982402;0,4022547681545;4;"Model_1_RE";0,931044975589632
"507";"SEG";"SHANNON";3;0,314812051271977;0,516787069808145;5;"Model_3_RELUI";0,877284485694013
"508";"SEG";"SHANNON";2;0,303364728725559;0,372477691290683;3;"Model_3_RELUI";0,845384314045149
"509";"SEG";"SHANNON";3;0,31946090839181;0,434178695781304;4;"Model_3_RELUI";0,890239422491889
"510";"SEG";"SHANNON";2;0,303364728725559;0,372477691290683;3;"Model_1_RE";0,845384314045149
"511";"SEG";"SPECRICH";2;4,7120327799167;0,648769016089324;2;"Model_4_CLIMALUI";0,704569299454534
"512";"SEG";"SPECRICH";2;4,14191379689251;0,667770590605133;3;"Model_4_CLIMALUI";0,619321944175697
"513";"SEG";"SPECRICH";1;6,53398357519539;0,357268138446041;1;"Model_2_LUI";0,97699749667366
"514";"SEG";"SPECRICH";1;6,02233497343719;0,467577544876253;2;"Model_2_LUI";0,900492957391988
"515";"SEG";"SPECRICH";3;5,18086321941894;0,547064785347238;2;"Model_0_RE";0,774671429416561
"516";"SEG";"SPECRICH";2;5,04291263908677;0,457620903925045;1;"Model_4_CLIMALUI";0,754044292831636
"517";"SEG";"SPECRICH";2;5,62818102053423;0,492004753206704;1;"Model_0_RE";0,841556870262522
"518";"SEG";"SPECRICH";2;4,61543198190081;0,686275793568141;2;"Model_1_RE";0,690125011869165
"519";"SEG";"SPECRICH";2;4,71426203996031;0,673896712388842;4;"Model_4_CLIMALUI";0,704902630791685
"520";"SEG";"SPECRICH";2;4,78470053984724;0,655182761392639;5;"Model_4_CLIMALUI";0,715434986324414
"521";"SEG";"SPECRICH";2;4,95978467246651;0,585938745670692;5;"Model_3_RELUI";0,741614537789111
"522";"SEG";"SPECRICH";3;3,7941871234037;0,637467574269104;3;"Model_5_RECLIMALUI";0,567327921598885
"523";"SEG";"SPECRICH";3;4,49972609187572;0,61028691154223;4;"Model_5_RECLIMALUI";0,67282402486729
"524";"SEG";"SPECRICH";2;4,82758199220244;0,588372190838713;5;"Model_5_RECLIMALUI";0,721846859131044
"525";"SEG";"SPECRICH";3;4,47183516330192;0,662065554536766;2;"Model_5_RECLIMALUI";0,668653618394286
"526";"SEG";"SPECRICH";3;5,20056291155971;0,646310616549344;1;"Model_3_RELUI";0,777617036745579
"527";"SEG";"SPECRICH";3;4,27696445341964;0,650795695541927;2;"Model_3_RELUI";0,639515468054764
"528";"SEG";"SPECRICH";3;4,24075926985436;0,652486345093198;3;"Model_3_RELUI";0,63410186801999
"529";"SEG";"SPECRICH";3;4,72518183389196;0,615891838985376;4;"Model_3_RELUI";0,706535419000078
"530";"SEG";"SPECRICH";3;5,3022341543307;0,520432880039215;1;"Model_1_RE";0,792819485378607
"531";"SEG";"SPECRICH";2;5,04296777921317;0,513851468626902;4;"Model_0_RE";0,754052537689439
"532";"SEG";"SPECRICH";1;5,54310354703761;0,443727757939377;5;"Model_0_RE";0,828835614129423
"533";"SEG";"SPECRICH";3;5,01932489743131;0,542375512293211;1;"Model_5_RECLIMALUI";0,750517322755211
"534";"SEG";"SPECRICH";3;4,24075926985436;0,652486345093198;3;"Model_1_RE";0,63410186801999
"535";"SEG";"SPECRICH";3;4,73897133497007;0,580074788378865;4;"Model_1_RE";0,708597301751794
"536";"SEG";"SPECRICH";3;5,29826293395132;0,493910426167905;5;"Model_1_RE";0,792225686461799
"537";"SEG";"SPECRICH";1;5,89252055083243;0,286185850690405;3;"Model_2_LUI";0,881082384277226
